Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Compressor-Air Atlas Copco  XAS 36YD-TICK_A20,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,40,W,04,00,KICK INST AIR 40W-04-00,KICK INST AIR 40W-04-00-001,"Change engine coolant, premix to ratio 40:1 coolant concentrate to water",Tickalara Atlas Copco Air Compressor XAS 36YD 40 Weekly Mechanical Service,2246636.docx,2246636,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A17,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,40,W,04,00,KICK INST AIR 40W-04-00,KICK INST AIR 40W-04-00-001,Replace fan belt set and correct tension using belt tension tool set,Tickalara Atlas Copco Air Compressor XAS 36YD 40 Weekly Mechanical Service,2246636.docx,2246636,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A07,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,10,W,04,00,KICK INST AIR 10W-04-00,KICK INST AIR 10W-04-00-001,Visually inspect exhaust emission for excessive exhaust smoke,Tickalara Atlas Copco Air Compressor XAS 36YD 10 Weekly Mechanical Service,2245887.docx,2245887,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A10,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,10,W,04,00,KICK INST AIR 10W-04-00,KICK INST AIR 10W-04-00-001,Clean contact surfaces of battery terminal clamps,Tickalara Atlas Copco Air Compressor XAS 36YD 10 Weekly Mechanical Service,2245887.docx,2245887,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A13,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,40,W,04,00,KICK INST AIR 40W-04-00,KICK INST AIR 40W-04-00-001,Check tightness of all compressor foundation bolts,Tickalara Atlas Copco Air Compressor XAS 36YD 40 Weekly Mechanical Service,2246636.docx,2246636,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A11,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,40,W,04,00,KICK INST AIR 40W-04-00,KICK INST AIR 40W-04-00-001,"Inspect purge line copper tube is not damaged or bent, fit new element for filter canister",Tickalara Atlas Copco Air Compressor XAS 36YD 40 Weekly Mechanical Service,2246636.docx,2246636,001
Compressor-Air Atlas Copco  XAS 36YD-TICK_A22,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-002,KICK,INST AIR,3800-KX-002,60,W,01,00,KICK INST AIR 60W-01-00,KICK INST AIR 60W-01-00-001,"Visual inspect all 3 phase and control cables for deterioration, overheating and support",Tickalara Atlas Copco Air Compressor XAS 36YD Inst/Elec Service,2257107.docx,2257107,001
Alternator Deutz F4L912-TICK_A03,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Ensure the unit control panel indicating light are operational. Visually inspect condition of all unit contol panel buttons and meters for damage,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A08,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Perform insulation test on main alternator windings on main alternator windings,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A09,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Visually inspect main power cable from alternator to the circuit breaker for abrasion, cuts or scoring, loose or missing supports. Perform insulation test",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A04,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator voltage regulator (On skid) terminals and circuit wiring connections and exterior condition,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A06,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator unit control panel (On skid) all other terminals and circuit wiring connections and clean UCP cabinet,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator main terminal box (External) for of corossion and check earth cable connection for tightness,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A05,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator load sensor/governor (On skid) circuit wiring connections and all load sensing CT's for sign of heat discolouration.,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A013,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Measure the alternator bearings vibration and analyse the bearing condition,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A010,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Check alternator batteries electrolyte level and inspect battery terminals for corossion, clean as required",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A011,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Check alternator battery charger amp meter, float voltage and boost voltage, inspect the condition of all charger panel meters",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A01,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Visually inspect exterior of alternator unit for damage, missing bolts, missing or loose covers, missing cable ties, or a build up of oil or dust",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A012,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Test run alternator and perform load test, visually inspect the condition of all meters (On skid and switchroom) and ensure they operate as expected",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A07,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Check the alternator main circuit breaker fixing bolts for tightness,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A014,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-002,KICK,PWR GEN,3800-GX-002,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Test residual current device (RCD) trip button,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A03,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Ensure the unit control panel indicating light are operational. Visually inspect condition of all unit contol panel buttons and meters for damage,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A08,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Perform insulation test on main alternator windings on main alternator windings,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A013,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Measure the alternator bearings vibration and analyse the bearing condition,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A012,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Test run alternator and perform load test, visually inspect the condition of all meters (On skid and switchroom) and ensure they operate as expected",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A01,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Visually inspect exterior of alternator unit for damage, missing bolts, missing or loose covers, missing cable ties, or a build up of oil or dust",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A011,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Check alternator battery charger amp meter, float voltage and boost voltage, inspect the condition of all charger panel meters",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A010,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Check alternator batteries electrolyte level and inspect battery terminals for corossion, clean as required",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A05,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator load sensor/governor (On skid) circuit wiring connections and all load sensing CT's for sign of heat discolouration.,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator main terminal box (External) for of corossion and check earth cable connection for tightness,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A06,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator unit control panel (On skid) all other terminals and circuit wiring connections and clean UCP cabinet,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A09,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,"Visually inspect main power cable from alternator to the circuit breaker for abrasion, cuts or scoring, loose or missing supports. Perform insulation test",Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A04,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Visually inspect alternator voltage regulator (On skid) terminals and circuit wiring connections and exterior condition,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A07,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Check the alternator main circuit breaker fixing bolts for tightness,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Alternator Deutz F4L912-TICK_A014,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-GX-003,KICK,PWR GEN,3800-GX-003,12,M,01,00,KICK PWR GEN 12M-01-00,KICK PWR GEN 12M-01-00-001,Test residual current device (RCD) trip button,Tickalara A/B Deutz F4L912 Alternator Inst/Elect Service,2649151.docx,2649151,001
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-001,,,3800-DB-001,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-BLD-001-BUFI-2,,,3800-BLD-001-BUFI-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N6,,,3800-DB-N6,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-BLD-002,,,3800-BLD-002,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-006,,,3800-DB-006,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-005,,,3800-DB-005,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-DB-003,,,3800-DB-003,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-BLD-004,,,3800-BLD-004,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-DB-002,,,3800-DB-002,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N4,,,3800-DB-N4,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-BLD-001-INS,,,3800-BLD-001-INS,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-BLD-001-BUFI-1,,,3800-BLD-001-BUFI-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-BLD-003,,,3800-BLD-003,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N8,,,3800-DB-N8,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N10,,,3800-DB-N10,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-BLD-001,,,3800-BLD-001,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-007,,,3800-DB-007,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LIT-0344,,,3800-LIT-0344,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSH-0087,,,3800-LSH-0087,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSHH-0053,,,3800-LSHH-0053,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-SAT-STO-DEW,,,3800-SAT-STO-DEW,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003C,,,3800-TK-003C,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LIT-0088,,,3800-LIT-0088,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-PX-003,,,3800-PX-003,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSHH-0261,,,3800-LSHH-0261,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003E,,,3800-TK-003E,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
