Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-XV-3117-4,,,1015-XV-3117-4,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-XV-3117-2,,,1015-XV-3117-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-V-3115-CO,,,1015-V-3115-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-LG-3115-1,,,1015-LG-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSLL-3115-1,,,1015-PSLL-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSH-3115-1,,,1015-PSH-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-V-3115,,,1015-V-3115,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSV-3115-1,,,1015-PSV-3115-1,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSL-3115-1,,,1015-PSL-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-3115-1,,,1015-PI-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-LAH-3115-1,,,1015-LAH-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-SAT-AIR-CO,,,1015-SAT-AIR-CO,,,,,,Parent Asset - Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-XV-3117-5,,,1015-XV-3117-5,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-XV-3117-3,,,1015-XV-3117-3,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-XV-3117-1,,,1015-XV-3117-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSV-3117B-1,,,1015-PSV-3117B-1,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-3117B,,,1015-PI-3117B,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-RO-3117-1,,,1015-RO-3117-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,Gidgealpa Oil Satellite - Instrument Air Supply - Air Receiver,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-TI-3115-1,,,1015-TI-3115-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-V-3117B,,,1015-V-3117B,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-RO-3117-2,,,1015-RO-3117-2,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-V-3117A,,,1015-V-3117A,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSV-3117A-1,,,1015-PSV-3117A-1,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PSLL-31005,,,1015-PSLL-31005,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package B,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package B,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-KX-3160B,,,1015-KX-3160B,,,,,,Parent Asset - Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-KX-3160A,,,1015-KX-3160A,,,,,,Parent Asset - Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-3117A,,,1015-PI-3117A,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-3160,,,1015-PI-3160,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-3117-1,,,1015-PI-3117-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-31001,,,1015-PI-31001,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PI-31000,,,1015-PI-31000,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PDI-3152B-1,,,1015-PDI-3152B-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PDI-3152A-1,,,1015-PDI-3152A-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PDI-3151-B,,,1015-PDI-3151-B,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PDI-3151-A,,,1015-PDI-3151-A,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-31005-2,,,1015-PCV-31005-2,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-31005-1,,,1015-PCV-31005-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-F-3152B,,,1015-F-3152B,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-F-3152-A,,,1015-F-3152-A,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-F-3151-B,,,1015-F-3151-B,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-F-3151-A,,,1015-F-3151-A,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-3117B-2,,,1015-PCV-3117B-2,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-3117B-1,,,1015-PCV-3117B-1,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-3117A-2,,,1015-PCV-3117A-2,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-3117A-1,,,1015-PCV-3117A-1,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PCV-3117-1,,,1015-PCV-3117-1,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PV-3117-3,,,1015-PV-3117-3,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PV-3117-2,,,1015-PV-3117-2,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,Gidgealpa Oil Satellite - Instrument Air Supply - Control and Monitor,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-PV-3117-1,,,1015-PV-3117-1,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-FT-3120A,,,1015-FT-3120A,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LT-3120-IPLS-2,,,1015-LT-3120-IPLS-2,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LSHH-3120B,,,1015-LSHH-3120B,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PSV-3120B-3,,,1015-PSV-3120B-3,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Diesel Storage Tank,Gidgealpa Oil Satellite - Oil Storage - Diesel Storage Tank,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-TK-3123,,,1015-TK-3123,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-TK-3120B,,,1015-TK-3120B,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-TK-3120B-CO,,,1015-TK-3120B-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PV-3120B-2,,,1015-PV-3120B-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-MOV-3120B-4,,,1015-MOV-3120B-4,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Run To Failure-CONTROLLER_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LT-3120-IPLS-1,,,1015-LT-3120-IPLS-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LSLL-3120B-2,,,1015-LSLL-3120B-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LSL-3120B-2,,,1015-LSL-3120B-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-FI-3120B,,,1015-FI-3120B,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PSV-3120B-5,,,1015-PSV-3120B-5,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank B,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PSV-3120B-4,,,1015-PSV-3120B-4,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-TK-3120A,,,1015-TK-3120A,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-TW-3120A-5,,,1015-TW-3120A-5,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PV-3120A-1,,,1015-PV-3120A-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PV-3120A,,,1015-PV-3120A,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-PI-3120A,,,1015-PI-3120A,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LSL-3120A-2,,,1015-LSL-3120A-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-LSHH-3120A,,,1015-LSHH-3120A,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,Gidgealpa Oil Satellite - Oil Storage - Crude Storage Tank A,1015 - Gidgealpa Oil Satellite,GIDO OIL STRG 1015-FE-3120A,,,1015-FE-3120A,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
