Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Pump-Engine Deutz D910L2-TANT_A07,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Replace primary fuel filters,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A08,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,"Remove, empty and clean air pre-cleaner dust bowl",Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A012,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,"Clean cooling fins, oil cooler, inter-cooler and housing using water cleaner",Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A019,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Replace the alternator brush regulator assembly,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A030,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,15,W,04,00,TANT OIL WTR 15W-04-00,TANT OIL WTR 15W-04-00-001,Adjust cylinder head valve clearances to 0.15mm.,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 15 Weekly Mechanical Service,2247920.docx,2247920,001
Pump-Engine Deutz D910L2-TANT_A021,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Visually check all exposed wiring for chaffing,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A016,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Remove battery terminal clamps and clean contact surfaces,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A020,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Replace batteries,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A017,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Check electrolyte level in each cell. Top up with de-min if required,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Diesel Engine Yanmar-TANT_A015,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Inspect Suction Hose for Damage and Blockage,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A011,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check battery terminals are greased and tight,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A012,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check battery indicator (if equipped) and other driven machine indicators,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A010,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check battery and add water as necessary,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A05,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check Engine speed control for proper operation and verify adjustment,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A013,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Inspect All Wiring for Damage And Repair Where Required,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A014,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Clean Out Foot Valve On Suction Line,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A04,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check for Engine oil leaks.,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A03,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,"Clean Engine oil filter, replace if damaged.",Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A02,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Drain and refill engine oil,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A016,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Clean Out Impeller Housing And Flush With Clean Water,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A017,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Inspect Impeller for Wear,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A06,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Check Exhaust spark arrestor for clogging,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A09,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,"Check outlet fuel filter, replace if required",Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A01,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,"Clean or replace air cleaner element, may require more frequent service in dusty conditions",Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A08,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Clean inlet fuel tank,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Pump-Diesel Engine Yanmar-TANT_A07,Tantanna Satellite - Oily Water - Pond Priming Pump Package,Tantanna Satellite - Oily Water - Pond Priming Pump Package,5600 - Tantanna Satellite,TANT OIL WTR 5600-PX-005,TANT,OIL WTR,5600-PX-005,3,M,04,00,TANT OIL WTR 3M-04-00,TANT OIL WTR 3M-04-00-001,Drain and clean fuel tank,Tantanna Satellite 5600-P-005 Pond Priming Pump Yanmar Diesel Engine 3 Monthly Service,2223911.docx,2223911,001
Alternator-Diesel Deutz F4L912-TANT_A036,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Clean off any corrosion. Repair, re-terminate or tighten connection if required",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A047,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check condition of vibration proximity transducers extension cables and probes for wear or damage,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A031,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check Electrical Hazard Warning signs to ensure they are securely mounted and legible,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A034,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check earth cable connections for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A037,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect all Alternator External Earth connections for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A025,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Inspect wiring for chaffing and insulation integrity. Repair as required,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A051,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect power cabling for loose or missing supports, missing cable ties or contact with sharp edges / rough surfaces",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A050,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect power cabling from the Alternator to the circuit breaker,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A033,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect external Earth connections at Alternator Main Terminal Box for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A035,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect Alternator Main Terminal Box gland plate Earth connections for signs of corrosion and check earth cable connection for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A036,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Clean off any corrosion. Repair, re-terminate or tighten connection if required",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A032,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect exterior of alternator unit for damage, missing bolts, missing or loose covers, missing cable ties, or a build up of oil or dust",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A048,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Grease driven end alternator bearing,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A049,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Grease non driven end alternator bearing,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A019,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Adjust cylinder head valve clearances to 0.15mm after engine has cooled down,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A06,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Top up oil header tank and record quantity,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A05,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Fill engine with oil,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A03,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Remove and replace engine oil filter,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A02,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,"Using service truck, remove oil from engine, cooler, filters and pipes",Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A01,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Inspect engine for visible oil leaks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A021,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Inspect air flter hoses for deterioration or cracks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A09,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Visually inspect dust bowl for cracks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A016,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Replace primary and secondary fuel filters,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A07,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Replace primary fuel filters,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A08,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,"Remove, empty and clean air pre-cleaner dust bowl",Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A018,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-002,TANT,PWR GEN,5600-G-002,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Remove and replace air intake filter element,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
